0.111,0.16614,0.8168,0.17489,0.028923,0.17248,-0.046023,2.9437,0.17
0.1115,0.16655,0.82123,0.17487,0.02899,0.17245,-0.046023,2.9437,0.17
0.112,0.16696,0.82567,0.17485,0.029057,0.17241,-0.046023,2.9437,0.17
0.1125,0.16738,0.83012,0.17482,0.029125,0.17238,-0.046023,2.9437,0.17
0.113,0.16779,0.83458,0.1748,0.029192,0.17234,-0.046023,2.9437,0.17
0.1135,0.16821,0.83905,0.17478,0.029261,0.17231,-0.046023,2.9437,0.17
0.114,0.16863,0.84354,0.17475,0.029329,0.17227,-0.046023,2.9437,0.17
0.1145,0.16905,0.84803,0.17473,0.029398,0.17224,-0.046023,2.9437,0.17
0.115,0.16948,0.85254,0.17471,0.029468,0.1722,-0.046023,2.9437,0.17
0.1155,0.16991,0.85705,0.17468,0.029537,0.17217,-0.046023,2.9437,0.17
0.116,0.17034,0.86158,0.17466,0.029607,0.17213,-0.046023,2.9437,0.17
0.1165,0.17077,0.86612,0.17464,0.029678,0.1721,-0.046023,2.9437,0.17
0.117,0.1712,0.87067,0.17462,0.029749,0.17206,-0.046023,2.9437,0.17
0.1175,0.17164,0.87523,0.17459,0.02982,0.17203,-0.046023,2.9437,0.17
0.118,0.17208,0.8798,0.17457,0.029891,0.17199,-0.046023,2.9437,0.17
0.1185,0.17252,0.88439,0.17455,0.029963,0.17196,-0.046023,2.9437,0.17
0.119,0.17296,0.88899,0.17452,0.030036,0.17192,-0.046023,2.9437,0.17
0.1195,0.17341,0.89359,0.1745,0.030108,0.17188,-0.046023,2.9437,0.17
0.12,0.17386,0.89821,0.17448,0.030181,0.17185,-0.046023,2.9437,0.17
0.1205,0.17431,0.90285,0.17445,0.030255,0.17181,-0.046023,2.9437,0.17
0.121,0.17476,0.90749,0.17443,0.030328,0.17177,-0.046023,2.9437,0.17
0.1215,0.17521,0.91215,0.17441,0.030402,0.17174,-0.046023,2.9437,0.17
0.122,0.17567,0.91681,0.17439,0.030477,0.1717,-0.046023,2.9437,0.17
0.1225,0.17613,0.92149,0.17436,0.030552,0.17166,-0.046023,2.9437,0.17
0.123,0.17659,0.92619,0.17434,0.030627,0.17163,-0.046023,2.9437,0.17
0.1235,0.17706,0.93089,0.17432,0.030703,0.17159,-0.046023,2.9437,0.17
0.124,0.17752,0.93561,0.17429,0.030779,0.17155,-0.046023,2.9437,0.17
0.1245,0.17799,0.94033,0.17427,0.030855,0.17152,-0.046023,2.9437,0.17
